Country,Localite,Category,Value,Date,Sources,Link
Sierra Leone,Western area rural,Suspected cases,13,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,Cases,264,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,Confirmed cases,231,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,Deaths,11,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,New cases,27,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,Probable cases,1,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Sierra Leone,Western area urban,Suspected cases,32,9/29/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-125.pdf
Guinea,Beyla,Cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Beyla,Confirmed cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Beyla,Deaths,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Beyla,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Beyla,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Beyla,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,Cases,24,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,Confirmed cases,19,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,Deaths,16,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,Probable cases,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Boffa,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,Cases,187,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,Confirmed cases,168,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,Deaths,78,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,New cases,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,Probable cases,10,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Conakry,Suspected cases,9,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,Cases,12,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,Confirmed cases,12,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,Deaths,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Coyah,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,Cases,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,Confirmed cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,Deaths,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,Probable cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dabola,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,Cases,6,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,Confirmed cases,6,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,Deaths,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dalaba,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,Cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,Confirmed cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,Deaths,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,Probable cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dinguiraye,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,Cases,21,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,Confirmed cases,21,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,Deaths,7,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Dubreka,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,Cases,16,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,Confirmed cases,11,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,Deaths,9,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,Probable cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Forécariah,Suspected cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,Cases,363,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,Confirmed cases,246,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,Deaths,301,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,New cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,Probable cases,112,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Gueckedou,Suspected cases,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,Cases,23,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,Confirmed cases,23,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,Deaths,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kerouane,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,Cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,Confirmed cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,Deaths,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kindia,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,Cases,8,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,Confirmed cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,Deaths,7,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,Probable cases,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kissidougou,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,Cases,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,Confirmed cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,Deaths,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,Probable cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Kouroussa,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,Cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,Confirmed cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,Deaths,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,New cases,2,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Lola,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,Cases,402,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,Confirmed cases,376,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,Deaths,231,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,New cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,Probable cases,16,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Macenta,Suspected cases,10,9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,Cases,"1,179",9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,Confirmed cases,970,9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,Deaths,722,9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,New cases,19,9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,Probable cases,177,9/30/14,Gvt,Sitrep168 30Sep
Guinea,National,Suspected cases,32,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,Cases,52,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,Confirmed cases,31,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,Deaths,30,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,New cases,7,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,Probable cases,17,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Nzerekore,Suspected cases,4,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,Cases,8,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,Confirmed cases,6,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,Deaths,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,Probable cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Pita,Suspected cases,1,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,Cases,6,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,Confirmed cases,6,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,Deaths,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Siguiri,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,Cases,26,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,Confirmed cases,23,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,Deaths,10,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,Probable cases,3,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Telimele,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,Cases,11,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,Confirmed cases,11,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,Deaths,5,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,New cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,Probable cases,0,9/30/14,Gvt,Sitrep168 30Sep
Guinea,Yomou,Suspected cases,0,9/30/14,Gvt,Sitrep168 30Sep
Liberia,Bomi County,Cases,87,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bomi County,Confirmed cases,33,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bomi County,Deaths,68,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bomi County,New cases,2,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bomi County,Probable cases,47,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bomi County,Suspected cases,7,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,Cases,336,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,Confirmed cases,67,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,Deaths,114,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,New cases,8,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,Probable cases,68,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Bong County,Suspected cases,201,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,Cases,1,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,Confirmed cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,Deaths,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,Probable cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Gbarpolu County,Suspected cases,1,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,Cases,123,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,Confirmed cases,47,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,Deaths,33,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,New cases,4,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,Probable cases,42,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Bassa,Suspected cases,34,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,Cases,17,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,Confirmed cases,6,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,Deaths,14,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,Probable cases,5,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Cape Mount,Suspected cases,6,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,Cases,3,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,Confirmed cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,Deaths,2,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,Probable cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Gedeh,Suspected cases,3,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,Cases,18,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,Confirmed cases,6,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,Deaths,11,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,Probable cases,8,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Grand Kru,Suspected cases,4,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,Cases,790,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,Confirmed cases,284,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,Deaths,431,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,Probable cases,449,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Lofa County,Suspected cases,57,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,Cases,637,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,Confirmed cases,39,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,Deaths,245,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,Probable cases,316,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Margibi County,Suspected cases,282,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,Cases,8,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,Confirmed cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,Deaths,8,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,Probable cases,5,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Maryland County,Suspected cases,3,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,Cases,"1,523",9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,Confirmed cases,356,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,Deaths,981,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,New cases,33,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,Probable cases,630,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Montserrado County,Suspected cases,537,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,Cases,"3,826",9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,Confirmed cases,925,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,Deaths,"2,058",9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,New cases,48,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,Probable cases,"1,711",9/30/14,Gvt,Sitrep 138 30Sept
Liberia,National,Suspected cases,"1,190",9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,Cases,244,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,Confirmed cases,77,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,Deaths,135,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,Probable cases,133,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Nimba County,Suspected cases,34,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,Cases,18,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,Confirmed cases,2,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,Deaths,6,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,Probable cases,4,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,River Gee County,Suspected cases,12,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,Cases,10,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,Confirmed cases,4,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,Deaths,8,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,New cases,0,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,Probable cases,3,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,RiverCess County,Suspected cases,3,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,Cases,11,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,Confirmed cases,4,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,Deaths,2,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,New cases,1,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,Probable cases,1,9/30/14,Gvt,Sitrep 138 30Sept
Liberia,Sinoe County,Suspected cases,6,9/30/14,Gvt,Sitrep 138 30Sept
Nigeria,Lagos,Cases,16,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Lagos,Confirmed cases,15,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Lagos,Deaths,6,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Lagos,New cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Lagos,Probable cases,1,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Lagos,Suspected cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,Cases,20,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,Confirmed cases,19,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,Deaths,8,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,New cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,Probable cases,1,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,National,Suspected cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,Cases,4,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,Confirmed cases,4,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,Deaths,2,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,New cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,Probable cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Nigeria,Rivers,Suspected cases,0,9/30/14,Gvt,Sitrep 62 du 30Sep
Senegal,District Nord,Cases,1,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,District Nord,Confirmed cases,1,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,District Nord,Deaths,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,District Nord,New cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,District Nord,Probable cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,District Nord,Suspected cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,Cases,1,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,Confirmed cases,1,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,Deaths,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,New cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,Probable cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Senegal,National,Suspected cases,0,9/30/14,Gvt,Sitrep 30 Sept 2014
Sierra Leone,Bo,Cases,118,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bo,Confirmed cases,95,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bo,Deaths,17,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bo,New cases,7,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bo,Probable cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bo,Suspected cases,22,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,Cases,240,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,Confirmed cases,227,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,Deaths,14,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,Probable cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bombali,Suspected cases,12,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,Cases,3,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,Confirmed cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,Deaths,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Bonthe,Suspected cases,2,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,Cases,579,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,Confirmed cases,529,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,Deaths,254,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,Probable cases,32,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kailahun,Suspected cases,18,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,Cases,19,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,Confirmed cases,18,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,Deaths,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kambia,Suspected cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kenema,Cases,465,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kenema,Confirmed cases,428,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
